weather_id,date_time,city,season,temperature_c,humidity,rain_mm,wind_speed_kmh,visibility_m,weather_condition,air_pressure_hpa
7598.0,2099-13-84 68:95,London,Summer,24.6,20.0,0.2,31.5,9823,Snow,1018.8
7599.0,2099-13-56 55:88,London,Winter,3.3,46.0,6.8,43.0,1021,Rain,1034.5
7599.0,2024-07-31 16:38,London,Summer,17.1,93.0,11.4,3.8,,Rain,1013.6
7601.0,2024-02-14 11:24,London,Winter,2.7,53.0,25.5,10.6,7337,Clear,1029.5
7602.0,2024-03-22 19:30,London,Spring,11.3,76.0,2.4,3.2,5938,Fog,993.6
7603.0,2099-13-60 50:66,London,Autumn,10.0,52.0,5.5,27.1,8143,Storm,1018.8
7604.0,2024-05-28 19:12,London,Spring,18.3,87.0,0.5,300.0,31351,Clear,1021.1
7605.0,2024-03-07 08:43,London,Spring,10.6,85.0,3.5,8.1,7723,Rain,1033.2
7606.0,14/04/2024 11AM,London,Spring,18.3,20.0,2.8,17.4,4162,Clear,1021.7
7607.0,2024-01-07 06:30,London,Winter,3.7,85.0,0.0,70.3,3429,Rain,1002.3
7608.0,2024-10-08 06:00,,Autumn,11.9,97.0,2.2,8.5,8857,Clear,1003.2
7609.0,2024-07-21 13:08,London,Summer,18.5,58.0,145.1,14.5,2471,Clear,1015.6
7610.0,2024-02-06 23:15,London,Winter,3.4,85.0,14.2,9.1,23999,Fog,993.6
7611.0,2024-03-28 23:15,London,Spring,13.7,89.0,6.6,10.6,2127,Clear,1045.6
7612.0,2024-02-05 01:32,London,Winter,2.1,98.0,7.9,15.5,527,Clear,1009.5
7613.0,2024-01-18T19:44:00Z,London,Winter,-0.6,86.0,1.4,25.1,9655,Rain,1005.7
7614.0,2099-13-98 33:72,London,Winter,2.2,72.0,3.3,12.5,2815,Clear,1008.5
7615.0,11/03/2024 10PM,London,Spring,10.9,65.0,15.9,19.8,38499,Snow,999.6
7616.0,2024-02-06 00:25,London,Winter,-0.6,53.0,1.1,15.3,5245,Snow,1040.6
7617.0,2024-02-09 21:42,London,Winter,3.9,49.0,6.7,33.3,3828,Rain,1022.9
7618.0,2024-06-21 17:00,London,Summer,60.0,89.0,1.4,14.4,5289,Fog,1046.6
7619.0,29/02/2024 08AM,London,Winter,3.4,86.0,0.9,18.9,111,Clear,1035.7
7620.0,,London,,21.1,96.0,2.2,6.4,1773,Snow,993.4
7621.0,2099-13-69 35:93,London,,14.5,81.0,4.0,8.6,2383,Clear,1020.7
7622.0,2024-08-07 15:42,London,Summer,14.8,42.0,5.4,8.8,6395,Rain,1021.4
7623.0,2024-10-18 16:40,London,Autumn,11.2,26.0,11.2,32.7,Unknown,Clear,1025.7
7624.0,2099-13-70 89:91,London,Summer,19.5,33.0,6.3,7.4,9447,Snow,1018.2
7625.0,,London,Autumn,10.1,86.0,55.5,13.3,9755,Rain,993.1
7626.0,,London,Autumn,9.2,98.0,3.2,30.2,6329,Rain,1004.2
7627.0,2024-08-17 20:30,London,Summer,20.5,50.0,2.9,,9206,Fog,1038.5
7628.0,2024-02-28 14:00,London,Winter,2.3,,146.3,150.0,41518,Clear,1018.8
7629.0,2024-10-01 00:49,London,Autumn,17.2,90.0,3.7,27.5,,Rain,994.7
7630.0,14/07/2024 01PM,London,Summer,22.2,43.0,3.7,18.5,8732,Rain,1013.3
7631.0,18/09/2024 01AM,London,Winter,1.2,78.0,0.4,28.4,7328,Clear,1011.9
7632.0,2024-02-05 12:00,London,Winter,4.2,58.0,11.3,6.1,5413,Fog,1045.7
7633.0,2099-13-97 85:67,London,,36.9,89.0,15.8,26.4,34676,Rain,1022.0
7634.0,2024-01-12 10:38,London,Spring,8.6,47.0,4.2,,2756,,
7635.0,05/02/2024 02PM,London,Winter,1.6,23.0,6.7,6.8,2659,Clear,997.5
7636.0,2024-07-26 13:56,London,Summer,20.7,96.0,11.7,43.0,8095,Clear,1020.0
7637.0,2099-13-58 50:60,London,Spring,13.9,93.0,0.5,17.1,9475,Snow,1028.3
7638.0,2024-01-18T07:06:00Z,London,Winter,1.4,33.0,13.6,200.0,8774,Rain,998.7
7639.0,2024-03-26 13:30,London,Spring,9.6,24.0,131.2,22.1,5634,Clear,1033.2
7640.0,2024-03-17 11:03,London,Spring,14.6,83.0,50.5,31.7,,Rain,1023.6
7641.0,2024-04-15T22:21:00Z,London,Spring,14.3,53.0,172.1,6.3,9087,,1050.0
7642.0,09/02/2024 10PM,London,Winter,-0.3,41.0,0.4,48.8,8018,Rain,995.0
7643.0,2024-03-07 10:54,London,Spring,10.7,48.0,3.7,300.0,6579,,1022.1
7643.0,2024-03-11 09:48,London,Spring,11.3,54.0,3.3,6.0,8084,Clear,1017.7
7645.0,2024-09-23 19:28,London,Winter,4.0,90.0,1.3,26.9,2418,Clear,1048.6
7646.0,06/01/2024 07PM,London,Autumn,-50.0,24.0,8.1,25.1,1964,Rain,1015.1
7647.0,2024-10-20 10:28,London,Autumn,12.6,25.0,5.1,23.0,7277,Clear,1031.1
7648.0,,London,Winter,-50.0,60.0,2.3,16.9,3524,Snow,989.4
7649.0,2024-08-18 08:19,London,Summer,23.5,34.0,2.0,24.1,190,Rain,991.3
7650.0,09/07/2024 03AM,London,Summer,22.8,65.0,4.0,37.0,769,Storm,1048.5
7651.0,2024-12-29 05:39,London,Winter,2.5,89.0,17.9,,9549,Clear,982.9
7652.0,2024-08-26 17:18,London,Summer,-30.0,83.0,0.0,11.8,377,Clear,1001.8
7653.0,2024-01-27T06:02:00Z,London,Winter,6.6,49.0,1.9,26.4,1753,Rain,1023.1
7654.0,2024-02-10T04:49:00Z,London,Winter,-2.2,22.0,1.3,12.3,1886,Clear,1002.2
7655.0,25/03/2024 06PM,London,Spring,,72.0,6.3,10.0,36212,Clear,971.3
7656.0,2024-05-25T06:00:00Z,London,Spring,12.7,58.0,,7.2,700,Rain,1001.2
7657.0,2024-08-30 14:56,London,Summer,24.3,150.0,2.4,17.4,1439,Clear,994.4
7658.0,2024-10-30 02:36,London,Autumn,13.1,71.0,172.4,24.3,2519,Clear,998.9
7659.0,2099-13-52 35:97,London,Winter,3.0,-10.0,5.9,7.0,2730,Rain,1006.8
7660.0,2024-08-25T11:16:00Z,London,Summer,19.3,55.0,3.9,15.7,4388,Rain,1040.3
7661.0,10/07/2024 04PM,London,Summer,20.8,39.0,3.7,18.9,1471,Rain,996.3
7662.0,2024-04-12 19:50,London,Spring,,39.0,5.4,28.2,5924,Clear,1014.4
7663.0,2024-04-18 01:30,London,Spring,-30.0,26.0,1.9,8.2,4960,Rain,1025.1
7664.0,2024-04-29 17:00,London,Spring,13.8,52.0,16.8,21.8,6495,Clear,
7664.0,,London,Spring,9.4,79.0,4.2,29.6,7939,Fog,1028.8
7666.0,2024-08-30 10:48,London,Summer,22.2,82.0,1.0,13.8,7040,,974.9
7667.0,2099-13-75 84:88,London,Summer,21.4,94.0,2.8,36.6,6631,,1012.5
7668.0,2024-02-23 11:48,London,Winter,-0.8,54.0,2.6,9.1,N/A,Rain,1007.1
7669.0,2024-09-18T06:24:00Z,London,Autumn,10.6,53.0,2.4,5.2,29810,Clear,980.8
7670.0,2024-03-09 23:26,London,Spring,18.4,23.0,1.3,17.1,5473,Rain,1039.9
7671.0,2099-13-63 33:70,London,Summer,19.4,90.0,1.4,18.8,690,Storm,1032.9
7672.0,,London,Autumn,12.3,60.0,7.0,37.7,8676,Rain,1022.2
7673.0,2024-03-15 04:00,London,Spring,11.2,-10.0,0.0,26.2,4265,Fog,980.4
7674.0,2099-13-77 37:90,London,,48.0,53.0,6.5,60.5,5226,Rain,1008.7
7675.0,28/03/2024 10PM,London,Spring,14.7,26.0,2.4,16.7,5639,Rain,1003.1
7676.0,2024-01-29T00:00:00Z,London,Winter,4.7,96.0,1.6,9.2,499,Rain,1031.2
7677.0,2024-06-29 17:01,London,Summer,22.9,80.0,7.9,12.3,2242,Clear,980.5
7678.0,2024-11-03 02:26,London,Autumn,13.6,39.0,0.6,42.6,37894,Rain,993.8
7679.0,2099-13-93 53:95,London,Summer,21.2,93.0,1.6,3.7,9109,Fog,998.2
7680.0,,,Winter,4.8,22.0,1.3,57.1,,Clear,989.5
7681.0,05/04/2024 04AM,London,Spring,-50.0,69.0,94.3,26.2,7952,Clear,1029.0
7681.0,2024-05-28 19:12,,Spring,11.0,64.0,2.2,300.0,866,Clear,1031.9
7683.0,2024-01-24T07:18:00Z,London,Winter,4.6,78.0,1.2,250.0,6264,Rain,
7684.0,2024-03-13T01:34:00Z,London,Spring,15.5,25.0,4.9,9.5,6119,,998.9
7685.0,2024-04-28 07:47,London,Spring,14.4,95.0,7.0,11.6,496,Clear,1040.4
7685.0,2024-05-17 00:28,London,Spring,9.9,26.0,19.7,22.7,5548,Fog,1027.0
7687.0,,London,Summer,23.0,77.0,1.7,6.8,91,Clear,1012.5
7688.0,,London,Spring,10.0,74.0,,11.5,2030,Clear,1014.2
7689.0,2024-04-06 10:20,London,Spring,14.6,70.0,2.5,25.8,6707,Clear,1011.8
7690.0,2024-05-08 00:14,London,Spring,13.1,-10.0,0.1,11.8,6005,Clear,1014.8
7691.0,2024-02-01 15:36,London,Winter,6.7,,2.9,3.9,7724,Rain,1025.7
7692.0,2024-07-05 22:32,London,Summer,20.8,31.0,0.8,12.4,3008,Rain,1008.0
7693.0,2024-03-27 14:56,London,Spring,10.6,63.0,,2.6,605,Rain,1007.1
7694.0,2024-04-08 05:12,London,Spring,10.9,100.0,3.7,15.0,4032,Clear,1024.3
7695.0,2024-04-06 00:38,London,Spring,11.5,90.0,4.8,10.6,2615,Clear,986.4
7696.0,,London,Winter,7.2,94.0,0.1,9.3,4495,Clear,1035.0
7696.0,2024-02-25T14:30:00Z,London,Winter,4.5,36.0,5.9,13.2,6384,Rain,1019.5
7698.0,2099-13-61 40:78,London,,21.4,41.0,0.8,12.0,676,Rain,1027.9
7699.0,2024-02-07 17:16,London,Winter,2.8,76.0,3.3,2.8,5915,Clear,1020.5
7700.0,2024-01-03 02:45,London,Winter,2.0,93.0,0.4,46.7,8865,Rain,1032.1
7701.0,2099-13-86 81:69,London,Spring,13.2,29.0,0.8,13.4,2424,Clear,1050.0
7702.0,2024-01-13 03:30,London,Spring,,94.0,14.2,20.7,4231,Clear,1046.5
7703.0,2024-04-26 07:36,London,Spring,17.6,49.0,2.6,39.9,7429,Clear,1047.3
7704.0,2024-02-09 08:48,London,Winter,3.6,,11.7,17.0,2626,Clear,1033.5
7705.0,2024-02-08 13:56,London,Winter,4.8,28.0,13.3,15.8,7595,Clear,1019.0
7706.0,2099-13-47 99:82,London,,-7.4,52.0,7.6,18.6,1091,Rain,1013.4
7707.0,2024-05-07 20:04,,Spring,12.4,30.0,9.7,43.6,6552,Clear,1008.2
7708.0,2099-13-56 88:91,London,Winter,0.3,67.0,6.6,14.8,1989,Clear,1018.1
7709.0,2099-13-70 57:78,London,Spring,12.8,64.0,5.1,17.3,4488,Rain,1017.7
7710.0,2099-13-95 48:75,London,Autumn,10.6,34.0,4.6,300.0,4453,Rain,1016.4
7711.0,2024-01-11 20:04,London,Winter,3.1,150.0,7.6,7.3,9224,Fog,1016.9
7712.0,19/04/2024 05AM,London,Spring,12.8,150.0,3.5,13.7,26434,Clear,995.2
7713.0,2024-02-28 03:48,London,Winter,5.4,80.0,1.5,28.6,2028,Rain,1050.0
7714.0,2024-02-13 15:40,London,Winter,4.6,47.0,1.3,9.5,Very Poor,Fog,995.4
7715.0,2024-02-25 18:45,London,Autumn,12.7,39.0,0.6,,9115,Rain,1024.4
7716.0,2024-03-21 06:06,London,Spring,12.6,24.0,0.1,6.3,25386,Clear,961.8
7717.0,2024-03-15 16:45,London,Spring,10.5,75.0,153.5,,,Fog,1011.6
7718.0,28/01/2024 05PM,London,Winter,6.0,87.0,2.3,7.8,,Rain,1014.8
7719.0,,London,,11.0,43.0,14.9,16.5,2242,,1018.7
7720.0,2024-02-15 18:12,London,Summer,22.1,22.0,5.0,58.7,890,Rain,950.0
7721.0,2024-05-09 05:20,London,Spring,11.8,85.0,5.1,1.9,4536,Clear,971.0
7722.0,2024-09-11 10:15,London,Autumn,14.4,20.0,1.6,16.1,2943,Clear,995.0
7723.0,,London,,28.0,21.0,26.3,6.5,8285,Fog,997.3
7724.0,2024-04-13 01:12,London,Spring,14.0,53.0,0.3,7.5,1378,Clear,1012.6
7725.0,2024-08-22T19:40:00Z,London,Summer,22.3,78.0,3.0,7.8,45432,Rain,1020.0
7726.0,2024-05-16 15:09,London,Spring,19.3,89.0,0.1,25.1,,,1000.4
,2024-10-15 14:34,London,Autumn,12.3,92.0,104.1,51.8,333,Clear,1049.6
7728.0,24/03/2024 12PM,London,Winter,-1.1,54.0,3.5,29.7,4974,Rain,1017.6
7728.0,,London,,5.4,66.0,17.4,19.1,7355,Fog,1009.5
7730.0,2024-03-18 06:51,London,Spring,10.0,83.0,11.8,6.7,2721,Clear,993.6
7731.0,28/02/2024 11PM,London,Winter,3.2,73.0,8.0,30.8,8906,Clear,1019.7
7732.0,2099-13-81 40:79,London,Winter,5.8,51.0,2.7,10.3,,,1021.5
7732.0,2024-02-09 19:04,London,Winter,0.9,43.0,10.0,2.5,35535,Clear,1019.3
7734.0,,London,Summer,16.9,55.0,4.7,8.5,2089,Clear,1021.3
7735.0,2024-04-08 07:16,London,Spring,11.5,33.0,6.8,18.5,4763,Clear,990.1
7736.0,2024-03-06 05:08,London,Spring,9.5,97.0,3.3,22.0,,Clear,1002.6
7737.0,2024-03-07 15:35,London,Spring,17.3,150.0,2.0,8.7,716,Rain,979.6
7738.0,,London,,10.8,91.0,0.2,33.0,7470,Clear,1006.6
7739.0,2024-05-01 10:40,London,Spring,10.2,61.0,6.7,26.0,4857,Clear,978.9
7740.0,2024-01-20 10:33,London,Winter,5.5,86.0,4.7,7.4,8031,Clear,1035.4
7741.0,,London,Summer,21.3,22.0,2.1,5.6,2273,Clear,1019.8
7742.0,2099-13-71 54:92,London,Summer,18.6,31.0,120.0,42.1,6377,Rain,1002.2
7743.0,2024-05-21 09:20,London,Spring,14.6,84.0,1.0,39.6,3374,Rain,997.5
7744.0,,London,,11.9,82.0,1.3,16.1,3832,Clear,
7745.0,2099-13-71 50:76,London,Winter,,23.0,1.6,27.0,7622,Clear,1043.1
7746.0,2024-01-17 03:09,London,Winter,0.7,34.0,12.0,16.1,,Clear,1004.5
7747.0,30/03/2024 05AM,London,Spring,8.9,80.0,6.1,14.2,1198,Clear,1010.8
7748.0,2099-13-80 97:98,London,Autumn,11.0,36.0,4.7,15.7,9725,Fog,991.9
7749.0,06/11/2024 04AM,London,Spring,14.1,89.0,1.3,10.5,5065,Clear,1019.9
7750.0,03/06/2024 08AM,London,Summer,18.3,51.0,1.2,11.3,8752,Clear,991.4
7751.0,2024-07-11 12:33,London,Summer,-50.0,90.0,1.0,16.5,5435,Clear,1007.6
7752.0,2024-03-17T21:04:00Z,London,Winter,2.3,31.0,7.8,9.8,978,Storm,1009.2
7753.0,2024-01-16 03:48,London,Winter,-1.6,67.0,2.2,33.3,132,Snow,1004.5
7754.0,2024-04-22 20:36,London,Spring,100.0,70.0,167.2,8.8,9187,Snow,1050.0
7755.0,2099-13-70 36:79,London,,33.2,150.0,153.6,23.5,5249,Rain,997.2
7756.0,2024-10-09 05:00,London,Autumn,,48.0,,18.5,7688,Clear,975.0
7757.0,2024-01-17 16:30,London,Winter,4.9,93.0,4.3,,8625,Clear,959.4
7758.0,03/06/2024 11PM,London,Summer,19.2,75.0,1.7,15.6,8814,Clear,1040.8
7759.0,,,,-4.6,79.0,3.7,21.8,1416,Fog,1040.2
7760.0,2024-01-08 19:00,London,Winter,-0.0,82.0,14.2,6.7,1962,Clear,1020.3
7761.0,2024-04-17 06:12,London,Spring,12.6,44.0,2.4,34.9,9228,Clear,1028.3
7762.0,2024-05-05 23:40,London,Spring,12.4,79.0,2.5,53.4,4488,Clear,979.4
7763.0,2024-01-04 00:48,London,Winter,-30.0,57.0,0.1,27.8,3064,Clear,1016.8
7764.0,2024-04-10 14:52,London,Spring,100.0,35.0,2.3,10.0,7249,Clear,1029.3
7764.0,2024-04-25 09:26,London,Spring,,83.0,5.4,27.0,1045,Fog,1034.2
,2024-10-16 14:35,London,Autumn,10.8,26.0,7.0,80.0,1431,Fog,1025.8
7767.0,,London,Winter,4.1,20.0,3.1,36.2,7303,Storm,987.1
7768.0,,London,Winter,6.1,42.0,4.8,2.2,2387,Clear,1040.0
7769.0,2099-13-92 29:62,London,,-2.5,53.0,1.5,52.4,2048,Rain,1009.3
7770.0,,London,,8.9,25.0,10.8,8.4,8144,Clear,1035.7
7771.0,2024-02-05 14:00,London,Winter,2.4,58.0,2.2,14.3,6580,,1022.5
,2024-02-29 12:03,London,Winter,3.5,82.0,2.6,5.9,925,,1008.5
7773.0,2024-01-30 00:54,London,Winter,1.1,54.0,175.1,19.1,1708,Rain,1016.7
7774.0,2024-05-21T07:30:00Z,London,Spring,9.0,22.0,1.0,41.4,24285,Clear,1007.4
7775.0,,London,Autumn,9.7,93.0,6.7,25.6,7552,Clear,1022.2
7776.0,2024-07-10 13:14,London,Summer,22.1,,0.2,27.7,1298,Rain,1005.1
7777.0,2099-13-44 57:69,London,Winter,4.4,49.0,7.1,42.9,988,Rain,1022.7
7778.0,2024-01-07 18:18,London,Winter,5.2,58.0,2.6,52.5,1643,Clear,1008.3
7778.0,2024-04-21 19:40,London,Spring,13.9,35.0,4.3,14.2,5092,Rain,997.1
7780.0,2024-01-10 08:35,London,Winter,4.2,83.0,10.4,33.1,6681,Clear,1014.3
7781.0,2024-03-19 18:06,London,Spring,-30.0,33.0,3.2,31.8,2770,Rain,993.1
7782.0,2024-04-05 12:59,London,Spring,12.2,150.0,,33.0,752,Rain,1050.0
7783.0,,London,Summer,20.4,30.0,6.0,28.4,645,Clear,
7784.0,2024-01-05 14:44,London,Winter,100.0,47.0,6.0,10.0,,Rain,1033.3
7785.0,,London,,16.3,94.0,198.6,9.2,5569,Rain,1011.4
7786.0,2024-08-11 22:08,London,Summer,20.9,70.0,82.5,12.2,54,Rain,1020.6
7787.0,2024-07-01 06:00,London,Summer,17.8,99.0,11.0,2.4,8986,Clear,981.3
7788.0,2099-13-66 95:91,London,Winter,0.6,67.0,5.5,26.5,9618,Snow,981.3
7789.0,2024-11-28 10:13,London,Autumn,14.6,43.0,0.3,5.7,1872,,1037.1
7790.0,2024-05-27 15:22,London,Spring,,29.0,8.7,,9113,Clear,1000.0
7791.0,2024-07-12 19:09,London,Summer,16.5,45.0,0.6,250.0,29021,Snow,992.4
7792.0,2024-01-14 10:30,London,Winter,3.0,85.0,2.2,150.0,5626,Rain,1002.4
7792.0,2024-04-30 12:08,London,Spring,12.6,36.0,150.9,250.0,3224,Snow,1015.9
7794.0,2024-06-03T09:33:00Z,London,Summer,18.0,82.0,0.7,15.2,3176,Clear,1004.0
7795.0,,London,Spring,10.6,64.0,0.9,,9147,Clear,1013.5
7796.0,2024-06-09 04:20,London,Summer,18.3,99.0,1.4,14.7,5376,Rain,995.7
7797.0,2024-10-31 23:30,London,Autumn,12.0,23.0,18.0,19.4,9873,Rain,990.6
7798.0,06/08/2024 05AM,London,Summer,18.7,21.0,5.8,16.5,6366,Clear,1016.6
7799.0,2024-07-09 22:01,London,Summer,14.8,56.0,69.5,4.0,2043,Clear,1023.9
7800.0,2024-01-21 07:03,London,Winter,3.4,56.0,10.7,21.3,9169,Clear,1008.5
7801.0,2024-02-02 20:56,London,Winter,0.2,53.0,75.6,35.0,4385,Clear,994.3
7802.0,2024-04-20 19:37,London,Spring,15.5,81.0,5.0,38.4,6992,Clear,1030.0
7803.0,2024-03-16 13:42,London,Spring,11.2,78.0,2.8,7.4,2299,Clear,1034.1
7804.0,2024-01-26 01:28,London,Winter,0.8,99.0,5.6,150.0,6182,Rain,1024.1
7805.0,2024-10-09 13:21,London,Autumn,12.8,200.0,5.7,21.1,595,Clear,1012.2
7806.0,2024-05-31 12:52,London,Spring,15.1,57.0,12.9,6.1,9517,Clear,997.2
7807.0,2024-04-13 15:12,London,Spring,8.9,23.0,5.4,,1451,Clear,1005.8
7808.0,2099-13-70 80:72,London,,8.3,72.0,0.6,7.4,9184,Fog,1042.0
7809.0,2024-11-11 04:33,London,Autumn,9.1,26.0,1.3,22.9,N/A,Fog,982.8
7810.0,2024-03-14 02:24,London,Spring,14.4,80.0,3.0,36.5,4868,Rain,1010.9
7811.0,2024-08-29 17:38,London,Summer,19.3,95.0,4.2,22.3,382,Clear,1047.6
7812.0,2024-08-20 20:51,London,Summer,24.7,61.0,2.0,27.2,5528,Clear,1018.9
7813.0,,London,Spring,11.0,49.0,2.3,32.4,1271,Clear,1022.9
7814.0,2099-13-62 41:69,London,,32.4,27.0,7.4,15.4,3602,Clear,1020.5
7815.0,2024-04-26 16:54,London,Spring,,63.0,6.8,9.3,2966,Clear,1006.8
7816.0,05/02/2024 03PM,London,Winter,1.9,150.0,1.9,13.8,5920,Clear,1032.4
7817.0,,London,,2.3,73.0,0.5,6.7,2908,Clear,1016.2
7818.0,,London,Summer,20.5,98.0,3.1,11.0,,Clear,1004.2
7819.0,13/03/2024 12PM,London,Spring,10.5,52.0,7.3,8.5,131,Clear,979.7
7820.0,2099-13-56 57:98,London,Spring,12.7,80.0,96.4,27.4,2499,Rain,995.3
7821.0,2024-01-10 03:20,London,Winter,2.6,89.0,5.1,13.3,1865,Fog,990.3
7822.0,2024-02-28 00:00,London,Winter,5.3,150.0,0.8,37.7,5486,Clear,1005.1
7822.0,2024-03-27 15:33,London,Spring,11.9,36.0,3.2,18.9,229,Snow,1035.6
7824.0,2024-04-04 12:56,London,Spring,12.1,50.0,12.7,18.7,,Clear,1038.0
7825.0,2024-01-26T05:58:00Z,London,Winter,2.1,83.0,5.4,23.1,718,Clear,1000.2
7826.0,2024-07-06 17:00,London,Summer,20.4,60.0,2.7,15.1,5734,Rain,1009.8
7827.0,2024-05-09 10:48,London,Spring,16.9,78.0,1.7,32.4,8321,Clear,1005.7
7828.0,2024-01-10 06:14,London,Winter,0.4,66.0,1.4,23.9,2410,Fog,997.2
7829.0,2024-08-09T20:51:00Z,London,Summer,17.7,70.0,1.8,5.6,3567,,1020.0
7830.0,2024-03-28 20:00,London,Spring,15.2,75.0,3.5,27.3,3799,Clear,1022.1
7831.0,2024-07-10 22:48,London,Summer,19.7,100.0,7.3,300.0,,Clear,1029.8
7832.0,2024-04-25 05:36,London,Spring,7.0,36.0,4.7,41.3,6870,Rain,1010.2
7832.0,2024-02-23 02:00,London,Summer,21.2,32.0,7.5,25.9,4765,Clear,1023.8
7834.0,2024-06-28 14:56,London,Summer,19.1,36.0,7.4,,8252,Clear,1020.2
7835.0,,London,Winter,-1.1,,0.6,150.0,9249,Clear,1039.6
7836.0,2099-13-67 75:88,London,Autumn,-30.0,25.0,0.9,14.6,6421,Fog,1021.0
7837.0,2024-03-06 19:12,London,Spring,15.8,71.0,5.1,32.0,7825,Clear,1048.0
7838.0,2024-07-30 17:24,London,Summer,22.6,61.0,5.2,17.2,347,Fog,1024.1
7839.0,2024-07-24 20:39,London,Summer,19.2,51.0,6.7,,1365,Clear,992.9
7840.0,2024-01-01 07:22,London,Winter,2.2,28.0,4.6,3.9,2483,Clear,987.7
7841.0,,London,Winter,3.3,91.0,21.4,41.1,1275,Clear,1004.1
7842.0,2099-13-64 37:93,London,Spring,15.0,28.0,4.8,24.3,7499,Snow,1012.8
7843.0,30/11/2024 07AM,London,Autumn,12.7,200.0,6.2,11.2,4912,Rain,1016.7
7844.0,2024-02-20 12:56,London,Winter,0.6,44.0,5.8,10.9,N/A,Clear,986.2
7845.0,2024-02-18 08:54,London,Winter,0.1,63.0,88.9,12.8,5215,Fog,1039.4
7846.0,2024-02-14 20:54,London,Autumn,8.0,33.0,3.0,12.2,6938,Snow,1041.7
7847.0,,London,Summer,22.2,29.0,0.8,7.1,850,Clear,1008.6
7848.0,2024-09-06 15:53,London,Autumn,8.6,97.0,113.4,19.4,8408,Clear,989.3
7849.0,2024-01-01 10:15,London,Winter,2.0,86.0,87.2,20.1,8942,Rain,1011.7
7850.0,2024-09-15 12:48,London,Autumn,5.0,56.0,0.7,23.4,6301,Clear,1037.3
7851.0,2024-04-08 20:48,London,Spring,13.2,67.0,0.6,40.1,9599,Clear,1037.4
7852.0,2024-03-12 06:00,London,Spring,12.7,33.0,2.9,30.7,1797,Rain,1010.1
7853.0,2024-02-07 21:20,London,Winter,4.2,44.0,4.3,4.0,8353,Snow,1019.6
7854.0,2099-13-64 77:65,London,Autumn,12.6,94.0,3.9,4.7,758,Fog,1009.8
7855.0,2024-05-06 14:06,London,Spring,15.0,68.0,0.8,15.1,5984,Rain,1033.0
7856.0,2099-13-57 93:92,London,Autumn,11.6,56.0,22.8,22.2,7154,Rain,997.2
7857.0,2024-01-07 20:16,London,Winter,6.8,65.0,7.3,5.0,4158,Rain,1009.5
7857.0,2024-07-11T00:48:00Z,London,Summer,,45.0,3.9,31.7,1511,,1011.2
7859.0,02/03/2024 09PM,London,Spring,11.4,50.0,6.3,36.0,5484,Clear,1001.7
7860.0,2024-04-28 20:16,London,Spring,12.0,100.0,2.0,25.6,,Snow,1012.0
7860.0,19/01/2024 04AM,London,Winter,0.8,49.0,3.7,10.2,7256,Clear,1008.3
7862.0,15/03/2024 02PM,London,Spring,8.8,33.0,2.0,17.9,2347,Storm,1049.9
7863.0,2024-03-10 08:10,London,Spring,15.1,71.0,7.6,7.4,4728,Clear,981.8
7864.0,2024-06-09 20:25,London,Summer,22.9,96.0,5.7,4.3,2425,Storm,1013.4
7865.0,2024-01-25 22:30,London,Winter,5.5,22.0,3.4,19.6,6827,Snow,994.5
7866.0,2024-06-29 10:22,London,Summer,21.7,77.0,0.6,,2506,Clear,1037.2
7867.0,2024-01-20 19:12,London,Winter,4.6,93.0,5.3,29.3,9576,Clear,996.0
7868.0,2024-01-08 15:46,London,Autumn,10.6,92.0,6.5,23.9,9494,Clear,996.3
7869.0,2024-01-08 18:58,London,Winter,1.5,84.0,1.9,8.3,4322,Clear,1023.4
7870.0,2024-01-19 12:09,London,Winter,4.1,62.0,1.0,32.0,4767,Clear,1037.4
,2099-13-63 98:81,London,Winter,1.3,39.0,2.3,10.0,,Rain,994.5
7872.0,18/11/2024 03PM,London,Autumn,8.8,54.0,4.0,20.5,6653,Rain,997.5
7873.0,2099-13-54 84:80,London,Spring,11.6,60.0,13.4,21.8,3062,Snow,1022.3
7873.0,2024-03-27 00:05,London,Spring,9.2,79.0,2.6,,4600,,1040.2
7875.0,2099-13-60 71:62,London,Spring,11.9,87.0,1.2,28.2,3653,Rain,1000.6
7876.0,2024-03-06 19:24,London,Spring,5.5,68.0,16.0,200.0,4760,Rain,1008.7
7877.0,2024-03-01 02:14,London,Spring,11.8,35.0,18.6,22.6,47438,Rain,1017.5
7878.0,2024-07-24 15:48,London,Summer,17.3,70.0,4.0,34.1,2375,,1039.0
7879.0,2024-05-21 00:32,London,Spring,12.3,57.0,8.9,21.8,5041,Clear,1021.3
7880.0,22/01/2024 06AM,London,Winter,,33.0,1.4,39.3,899,Clear,991.5
,,London,,27.6,23.0,1.5,24.7,9013,Fog,1038.2
7882.0,2024-06-10 12:24,London,Summer,-50.0,150.0,97.3,23.5,7023,Snow,1015.0
7883.0,2099-13-96 64:77,London,Winter,4.2,45.0,0.7,0.9,3288,Rain,1011.3
7884.0,,London,,17.6,27.0,70.5,16.4,279,Clear,1017.6
7885.0,,London,Winter,3.8,36.0,14.7,16.8,4808,Fog,1024.1
7886.0,2024-10-04 04:36,London,Autumn,100.0,98.0,4.8,8.2,8458,Clear,1019.4
7887.0,2024-05-24 01:22,London,Spring,11.1,96.0,0.8,1.4,868,Rain,1003.2
